PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
250.289,-149.109,8.757
252.395,-149.109,9.029
254.501,-149.109,9.438
256.607,-149.109,9.220
258.713,-149.109,10.446
260.819,-149.109,10.017
262.925,-149.109,10.802
265.031,-149.109,10.183
267.137,-149.109,10.675
269.243,-149.109,10.692
271.349,-149.109,10.828
273.455,-149.109,10.480
275.561,-149.109,10.868
277.667,-149.109,11.277
279.773,-149.109,11.188
281.879,-149.109,11.366
283.985,-149.109,10.926
286.091,-149.109,11.135
288.197,-149.109,11.091
174.473,-146.797,12.276
176.579,-146.797,11.615
178.685,-146.797,11.275
180.791,-146.797,11.292
182.897,-146.797,10.799
185.003,-146.797,11.192
187.109,-146.797,10.521
189.215,-146.797,10.529
191.321,-146.797,9.545
193.427,-146.797,9.249
195.533,-146.797,8.923
197.639,-146.797,8.866
199.745,-146.797,8.399
201.851,-146.797,7.874
203.957,-146.797,7.683
206.063,-146.797,7.275
208.169,-146.797,6.738
210.275,-146.797,6.278
212.381,-146.797,6.193
214.487,-146.797,6.601
216.593,-146.797,6.450
218.699,-146.797,6.040
220.805,-146.797,6.694
222.911,-146.797,5.540
225.017,-146.797,6.698
227.123,-146.797,6.441
229.229,-146.797,6.022
231.335,-146.797,6.387
233.441,-146.797,6.779
235.547,-146.797,7.375
237.653,-146.797,7.470
239.759,-146.797,8.138
241.865,-146.797,7.977
243.971,-146.797,8.561
246.077,-146.797,8.835
248.183,-146.797,9.150
250.289,-146.797,9.032
252.395,-146.797,9.484
254.501,-146.797,9.427
256.607,-146.797,9.838
258.713,-146.797,10.350
260.819,-146.797,10.474
262.925,-146.797,10.247
265.031,-146.797,10.344
267.137,-146.797,10.971
269.243,-146.797,10.457
271.349,-146.797,10.734
273.455,-146.797,10.733
275.561,-146.797,10.858
277.667,-146.797,11.622
279.773,-146.797,11.241
281.879,-146.797,11.526
283.985,-146.797,11.737
286.091,-146.797,11.233
288.197,-146.797,11.305
174.473,-144.485,11.827
176.579,-144.485,11.637
178.685,-144.485,11.545
180.791,-144.485,11.724
182.897,-144.485,11.281
185.003,-144.485,10.578
187.109,-144.485,10.561
189.215,-144.485,10.363
191.321,-144.485,10.318
193.427,-144.485,9.585
195.533,-144.485,9.523
197.639,-144.485,8.854
199.745,-144.485,8.205
201.851,-144.485,7.829
203.957,-144.485,7.059
206.063,-144.485,7.389
208.169,-144.485,6.507
210.275,-144.485,7.212
212.381,-144.485,7.007
214.487,-144.485,6.685
216.593,-144.485,6.453
218.699,-144.485,7.143
220.805,-144.485,6.685
222.911,-144.485,5.780
225.017,-144.485,6.474
227.123,-144.485,6.504
229.229,-144.485,7.046
231.335,-144.485,6.747
233.441,-144.485,7.545
235.547,-144.485,6.591
237.653,-144.485,7.839
239.759,-144.485,7.713
241.865,-144.485,8.430
243.971,-144.485,8.431
246.077,-144.485,8.980
248.183,-144.485,9.327
250.289,-144.485,9.447
252.395,-144.485,9.870
254.501,-144.485,10.172
256.607,-144.485,9.850
258.713,-144.485,10.312
260.819,-144.485,10.528
262.925,-144.485,10.289
265.031,-144.485,11.136
267.137,-144.485,10.506
269.243,-144.485,10.826
271.349,-144.485,10.987
273.455,-144.485,10.723
275.561,-144.485,11.049
277.667,-144.485,10.770
279.773,-144.485,11.485
281.879,-144.485,11.032
283.985,-144.485,11.212
286.091,-144.485,11.636
288.197,-144.485,11.339
174.473,-142.174,12.300
176.579,-142.174,11.972
178.685,-142.174,11.818
180.791,-142.174,11.242
182.897,-142.174,11.153
185.003,-142.174,11.391
187.109,-142.174,10.567
189.215,-142.174,9.839
191.321,-142.174,10.004
193.427,-142.174,9.768
195.533,-142.174,9.437
197.639,-142.174,9.251
199.745,-142.174,8.436
201.851,-142.174,8.449
203.957,-142.174,8.172
206.063,-142.174,7.923
208.169,-142.174,7.114
210.275,-142.174,7.221
212.381,-142.174,6.947
214.487,-142.174,7.319
216.593,-142.174,7.721
218.699,-142.174,7.252
220.805,-142.174,6.422
222.911,-142.174,7.318
225.017,-142.174,6.766
227.123,-142.174,7.131
229.229,-142.174,7.770
231.335,-142.174,7.590
233.441,-142.174,7.745
235.547,-142.174,7.677
237.653,-142.174,7.795
239.759,-142.174,7.889
241.865,-142.174,8.708
243.971,-142.174,8.978
246.077,-142.174,9.402
248.183,-142.174,8.902
250.289,-142.174,9.668
252.395,-142.174,9.744
254.501,-142.174,10.083
256.607,-142.174,10.286
258.713,-142.174,9.752
260.819,-142.174,10.387
262.925,-142.174,10.617
265.031,-142.174,10.854
267.137,-142.174,10.964
269.243,-142.174,11.018
271.349,-142.174,11.185
273.455,-142.174,10.900
275.561,-142.174,10.983
277.667,-142.174,10.945
279.773,-142.174,11.267
281.879,-142.174,11.355
283.985,-142.174,11.415
286.091,-142.174,11.509
288.197,-142.174,11.981
174.473,-139.862,11.808
176.579,-139.862,12.183
178.685,-139.862,12.074
180.791,-139.862,11.719
182.897,-139.862,11.357
185.003,-139.862,11.137
187.109,-139.862,11.115
189.215,-139.862,10.903
191.321,-139.862,10.147
193.427,-139.862,10.126
195.533,-139.862,10.037
197.639,-139.862,9.371
199.745,-139.862,9.157
201.851,-139.862,8.774
203.957,-139.862,8.804
206.063,-139.862,7.935
208.169,-139.862,7.865
210.275,-139.862,7.770
212.381,-139.862,8.020
214.487,-139.862,7.232
216.593,-139.862,7.632
218.699,-139.862,7.324
220.805,-139.862,7.341
222.911,-139.862,7.160
225.017,-139.862,7.864
227.123,-139.862,8.155
229.229,-139.862,6.814
231.335,-139.862,8.178
233.441,-139.862,7.162
