PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
244.258,-146.063,18.819
246.626,-146.063,18.623
248.994,-146.063,18.154
251.362,-146.063,17.960
253.730,-146.063,17.885
220.578,-143.947,19.260
222.946,-143.947,19.042
225.314,-143.947,19.107
227.682,-143.947,19.181
230.050,-143.947,19.232
232.418,-143.947,19.182
234.786,-143.947,19.152
237.154,-143.947,19.025
239.522,-143.947,19.073
241.890,-143.947,18.953
244.258,-143.947,18.573
246.626,-143.947,18.370
248.994,-143.947,18.251
251.362,-143.947,18.003
253.730,-143.947,17.936
220.578,-141.831,19.072
222.946,-141.831,19.238
225.314,-141.831,19.202
227.682,-141.831,19.257
230.050,-141.831,19.168
232.418,-141.831,19.116
234.786,-141.831,19.127
237.154,-141.831,19.044
239.522,-141.831,18.887
241.890,-141.831,18.934
244.258,-141.831,18.564
246.626,-141.831,18.440
248.994,-141.831,18.250
251.362,-141.831,18.144
253.730,-141.831,17.765
220.578,-139.715,19.069
222.946,-139.715,19.294
225.314,-139.715,19.038
227.682,-139.715,19.177
230.050,-139.715,19.254
232.418,-139.715,19.346
234.786,-139.715,19.078
237.154,-139.715,18.979
239.522,-139.715,18.739
241.890,-139.715,18.703
244.258,-139.715,18.691
246.626,-139.715,18.519
248.994,-139.715,18.426
251.362,-139.715,18.239
253.730,-139.715,18.006
220.578,-137.599,19.124
222.946,-137.599,19.126
225.314,-137.599,19.186
227.682,-137.599,19.166
230.050,-137.599,19.214
232.418,-137.599,19.054
234.786,-137.599,18.854
237.154,-137.599,18.963
239.522,-137.599,18.605
241.890,-137.599,18.547
244.258,-137.599,18.561
246.626,-137.599,18.455
248.994,-137.599,18.169
251.362,-137.599,18.154
253.730,-137.599,18.040
220.578,-135.483,19.372
222.946,-135.483,19.383
225.314,-135.483,19.376
227.682,-135.483,19.289
230.050,-135.483,19.385
232.418,-135.483,19.222
234.786,-135.483,19.256
237.154,-135.483,19.223
239.522,-135.483,19.215
241.890,-135.483,19.054
244.258,-135.483,18.901
246.626,-135.483,18.952
248.994,-135.483,18.706
251.362,-135.483,18.862
253.730,-135.483,18.027
220.578,-133.367,19.361
222.946,-133.367,19.199
225.314,-133.367,19.177
227.682,-133.367,19.287
230.050,-133.367,19.202
232.418,-133.367,19.232
234.786,-133.367,19.252
237.154,-133.367,18.914
239.522,-133.367,19.005
241.890,-133.367,18.995
244.258,-133.367,18.613
246.626,-133.367,18.418
248.994,-133.367,18.179
251.362,-133.367,18.030
253.730,-133.367,17.794
220.578,-131.251,19.587
222.946,-131.251,19.294
225.314,-131.251,19.512
227.682,-131.251,19.588
230.050,-131.251,19.412
232.418,-131.251,19.478
234.786,-131.251,19.376
237.154,-131.251,19.115
239.522,-131.251,19.012
241.890,-131.251,19.261
244.258,-131.251,18.900
246.626,-131.251,18.457
248.994,-131.251,18.190
251.362,-131.251,17.984
253.730,-131.251,17.777
220.578,-129.135,19.378
222.946,-129.135,19.367
225.314,-129.135,19.323
227.682,-129.135,19.366
230.050,-129.135,19.271
232.418,-129.135,19.307
234.786,-129.135,19.064
237.154,-129.135,19.184
239.522,-129.135,18.938
241.890,-129.135,18.817
244.258,-129.135,18.400
246.626,-129.135,18.271
248.994,-129.135,18.073
251.362,-129.135,17.645
253.730,-129.135,17.629
220.578,-127.019,19.174
222.946,-127.019,19.125
225.314,-127.019,19.213
227.682,-127.019,19.173
230.050,-127.019,19.127
232.418,-127.019,19.031
234.786,-127.019,19.094
237.154,-127.019,19.142
239.522,-127.019,19.162
241.890,-127.019,19.005
244.258,-127.019,18.469
246.626,-127.019,18.160
248.994,-127.019,18.069
251.362,-127.019,17.491
253.730,-127.019,17.226
220.578,-124.903,19.027
222.946,-124.903,19.218
225.314,-124.903,19.178
227.682,-124.903,19.170
230.050,-124.903,18.966
232.418,-124.903,19.003
234.786,-124.903,19.267
237.154,-124.903,19.003
239.522,-124.903,19.024
241.890,-124.903,18.592
244.258,-124.903,18.261
246.626,-124.903,18.167
248.994,-124.903,17.924
251.362,-124.903,17.738
253.730,-124.903,17.483
220.578,-122.787,19.121
222.946,-122.787,19.163
225.314,-122.787,19.205
227.682,-122.787,19.077
230.050,-122.787,19.203
232.418,-122.787,18.895
234.786,-122.787,19.095
237.154,-122.787,18.881
239.522,-122.787,18.777
241.890,-122.787,18.730
244.258,-122.787,18.260
246.626,-122.787,17.945
248.994,-122.787,17.876
251.362,-122.787,17.631
253.730,-122.787,17.452
220.578,-120.671,19.096
222.946,-120.671,18.985
225.314,-120.671,18.962
227.682,-120.671,19.019
230.050,-120.671,18.909
232.418,-120.671,18.872
234.786,-120.671,18.855
237.154,-120.671,18.723
239.522,-120.671,18.449
241.890,-120.671,17.967
244.258,-120.671,17.904
246.626,-120.671,17.876
248.994,-120.671,17.815
251.362,-120.671,17.610
253.730,-120.671,17.675
220.578,-118.555,18.808
222.946,-118.555,18.666
225.314,-118.555,18.832
227.682,-118.555,18.767
230.050,-118.555,18.733
232.418,-118.555,18.749
234.786,-118.555,18.615
237.154,-118.555,18.556
239.522,-118.555,18.687
241.890,-118.555,17.789
244.258,-118.555,17.919
246.626,-118.555,17.608
248.994,-118.555,17.656
251.362,-118.555,17.361
253.730,-118.555,17.352
220.578,-116.439,18.627
222.946,-116.439,18.581
225.314,-116.439,18.623
227.682,-116.439,18.666
230.050,-116.439,18.543
232.418,-116.439,18.546
234.786,-116.439,18.475
237.154,-116.439,18.273
239.522,-116.439,18.446
241.890,-116.439,17.628
244.258,-116.439,17.781
246.626,-116.439,17.662
248.994,-116.439,17.616
251.362,-116.439,17.578
253.730,-116.439,17.495
220.578,-114.323,18.534
222.946,-114.323,18.358
