PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
339.762,-101.291,8.150
341.815,-101.291,8.083
343.868,-101.291,7.963
345.921,-101.291,7.978
347.973,-101.291,7.915
350.026,-101.291,7.793
352.079,-101.291,7.558
354.132,-101.291,7.451
356.184,-101.291,7.514
358.237,-101.291,7.345
247.388,-99.237,10.474
249.441,-99.237,10.499
251.494,-99.237,10.436
253.546,-99.237,10.380
255.599,-99.237,10.142
257.652,-99.237,9.869
259.705,-99.237,9.388
261.757,-99.237,8.811
263.810,-99.237,7.917
265.863,-99.237,7.096
267.916,-99.237,5.841
269.968,-99.237,4.385
272.021,-99.237,2.420
274.074,-99.237,0.067
276.127,-99.237,-3.376
278.179,-99.237,-9.498
280.232,-99.237,-15.942
282.285,-99.237,-7.982
284.338,-99.237,-3.740
286.391,-99.237,-0.545
288.443,-99.237,1.577
290.496,-99.237,3.228
292.549,-99.237,4.220
294.602,-99.237,5.187
296.654,-99.237,5.906
298.707,-99.237,6.229
300.760,-99.237,6.792
302.813,-99.237,6.999
304.865,-99.237,7.385
306.918,-99.237,7.659
308.971,-99.237,7.745
311.024,-99.237,7.932
313.076,-99.237,8.017
315.129,-99.237,8.121
317.182,-99.237,8.234
319.235,-99.237,8.390
321.287,-99.237,8.374
323.340,-99.237,8.333
325.393,-99.237,8.495
327.446,-99.237,8.346
329.498,-99.237,8.406
331.551,-99.237,8.399
333.604,-99.237,8.424
335.657,-99.237,8.378
337.710,-99.237,8.309
339.762,-99.237,8.260
341.815,-99.237,8.323
343.868,-99.237,8.216
345.921,-99.237,8.129
347.973,-99.237,8.106
350.026,-99.237,7.851
352.079,-99.237,7.801
354.132,-99.237,7.815
356.184,-99.237,7.547
358.237,-99.237,7.379
247.388,-97.183,10.939
249.441,-97.183,10.958
251.494,-97.183,10.965
253.546,-97.183,10.889
255.599,-97.183,10.688
257.652,-97.183,10.384
259.705,-97.183,9.862
261.757,-97.183,9.410
263.810,-97.183,8.576
265.863,-97.183,7.584
267.916,-97.183,6.506
269.968,-97.183,5.216
272.021,-97.183,3.494
274.074,-97.183,0.911
276.127,-97.183,-2.561
278.179,-97.183,-7.418
280.232,-97.183,-16.150
282.285,-97.183,-9.584
284.338,-97.183,-3.883
286.391,-97.183,-0.205
288.443,-97.183,1.349
290.496,-97.183,3.169
292.549,-97.183,4.393
294.602,-97.183,5.250
296.654,-97.183,5.956
298.707,-97.183,6.725
300.760,-97.183,7.107
302.813,-97.183,7.419
304.865,-97.183,7.754
306.918,-97.183,7.967
308.971,-97.183,8.190
311.024,-97.183,8.236
313.076,-97.183,8.437
315.129,-97.183,8.570
317.182,-97.183,8.592
319.235,-97.183,8.632
321.287,-97.183,8.766
323.340,-97.183,8.671
325.393,-97.183,8.647
327.446,-97.183,8.696
329.498,-97.183,8.705
331.551,-97.183,8.784
333.604,-97.183,8.670
335.657,-97.183,8.750
337.710,-97.183,8.650
339.762,-97.183,8.609
341.815,-97.183,8.457
343.868,-97.183,8.540
345.921,-97.183,8.429
347.973,-97.183,8.423
350.026,-97.183,8.236
352.079,-97.183,8.077
354.132,-97.183,7.982
356.184,-97.183,7.870
358.237,-97.183,7.656
247.388,-95.129,11.355
249.441,-95.129,11.530
251.494,-95.129,11.596
253.546,-95.129,11.505
255.599,-95.129,11.251
257.652,-95.129,10.996
259.705,-95.129,10.563
261.757,-95.129,9.937
263.810,-95.129,9.364
265.863,-95.129,8.451
267.916,-95.129,7.234
269.968,-95.129,6.285
272.021,-95.129,4.368
274.074,-95.129,1.880
276.127,-95.129,-0.718
278.179,-95.129,-5.701
280.232,-95.129,-13.860
282.285,-95.129,-10.160
284.338,-95.129,-4.217
286.391,-95.129,-0.726
288.443,-95.129,1.824
290.496,-95.129,3.397
292.549,-95.129,4.711
294.602,-95.129,5.668
296.654,-95.129,6.286
298.707,-95.129,6.941
300.760,-95.129,7.465
302.813,-95.129,7.707
304.865,-95.129,7.980
306.918,-95.129,8.256
308.971,-95.129,8.389
311.024,-95.129,8.483
313.076,-95.129,8.652
315.129,-95.129,8.697
317.182,-95.129,8.762
319.235,-95.129,8.933
321.287,-95.129,8.953
323.340,-95.129,8.870
