PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
249.441,-105.399,17.471
251.494,-105.399,19.548
253.546,-105.399,21.150
255.599,-105.399,22.177
257.652,-105.399,22.834
259.705,-105.399,23.305
261.757,-105.399,23.596
263.810,-105.399,23.760
265.863,-105.399,23.912
267.916,-105.399,23.958
269.968,-105.399,23.961
272.021,-105.399,23.891
274.074,-105.399,23.716
276.127,-105.399,23.348
278.179,-105.399,22.816
280.232,-105.399,22.077
282.285,-105.399,21.161
284.338,-105.399,20.075
286.391,-105.399,18.815
288.443,-105.399,17.418
290.496,-105.399,16.038
292.549,-105.399,14.529
294.602,-105.399,13.080
296.654,-105.399,11.637
298.707,-105.399,10.285
300.760,-105.399,8.738
302.813,-105.399,7.276
304.865,-105.399,5.568
306.918,-105.399,4.054
308.971,-105.399,1.944
311.024,-105.399,-0.167
313.076,-105.399,-2.558
315.129,-105.399,-6.157
317.182,-105.399,-10.315
319.235,-105.399,-20.061
321.287,-105.399,-21.163
323.340,-105.399,-12.136
325.393,-105.399,-8.984
327.446,-105.399,-6.002
329.498,-105.399,-3.781
331.551,-105.399,-2.108
333.604,-105.399,-1.302
335.657,-105.399,0.035
337.710,-105.399,0.771
339.762,-105.399,1.215
341.815,-105.399,2.111
343.868,-105.399,2.447
345.921,-105.399,3.168
347.973,-105.399,3.564
350.026,-105.399,4.102
352.079,-105.399,4.039
354.132,-105.399,4.357
356.184,-105.399,4.552
358.237,-105.399,4.539
247.388,-103.345,15.075
249.441,-103.345,17.567
251.494,-103.345,19.662
253.546,-103.345,21.206
255.599,-103.345,22.225
257.652,-103.345,22.854
259.705,-103.345,23.257
261.757,-103.345,23.514
263.810,-103.345,23.709
265.863,-103.345,23.826
267.916,-103.345,23.903
269.968,-103.345,23.946
272.021,-103.345,23.869
274.074,-103.345,23.698
276.127,-103.345,23.402
278.179,-103.345,22.871
280.232,-103.345,22.159
282.285,-103.345,21.202
284.338,-103.345,20.104
286.391,-103.345,18.889
288.443,-103.345,17.485
290.496,-103.345,16.018
292.549,-103.345,14.478
294.602,-103.345,12.934
296.654,-103.345,11.475
298.707,-103.345,10.025
300.760,-103.345,8.465
302.813,-103.345,6.950
304.865,-103.345,5.257
306.918,-103.345,3.694
308.971,-103.345,1.143
311.024,-103.345,-0.472
313.076,-103.345,-3.352
315.129,-103.345,-7.492
317.182,-103.345,-12.639
319.235,-103.345,-24.372
321.287,-103.345,-21.703
323.340,-103.345,-11.480
325.393,-103.345,-7.411
327.446,-103.345,-4.831
329.498,-103.345,-3.294
331.551,-103.345,-1.565
333.604,-103.345,-0.769
335.657,-103.345,0.260
337.710,-103.345,1.375
339.762,-103.345,1.834
